HR_clean,RA_deg,DEC_deg,Vmag
23673,68.65361353,-33.64611695,7.412460188865662
23674,144.067782,-21.99720509,7.412469992637634
23675,150.86515391,41.30473528,7.412500004768372
23676,276.5041654,15.75843476,7.412500085830689
23677,46.54957078,45.76945643,7.412550015449524
23678,74.99111896,-25.05449061,7.412559776306153
23679,267.27581873,-41.46208332,7.41257981300354
23680,334.03014205,-23.00937848,7.412609763145447
23681,278.4400339,17.73219443,7.412610116004944
23682,284.906427,-2.83537814,7.4126597499847415
23683,312.17875056,41.76285011,7.41267993927002
23684,163.18918302,2.1123644,7.412679991722107
23685,270.56978293,51.63878305,7.41275984287262
23686,111.59221718,-35.17664997,7.412760162353516
23687,260.39593228,-79.06504538,7.412839922904968
23688,303.70200666,-10.89023565,7.4129098653793335
23689,52.03965807,-12.75401005,7.413070025444031
23690,342.42071855,-58.92932368,7.4130802249908445
23691,169.7658207,-75.82489204,7.413159928321838
23692,251.07390172,-0.55670953,7.413270273208618
23693,100.63755859,59.69745574,7.4132998657226565
23694,223.77366953,-20.01348992,7.41330991268158
23695,114.97808816,-45.96963314,7.413330001831055
23696,140.1847523,-7.73013952,7.413360199928284
23697,13.74695332,24.10026949,7.41338016986847
23698,36.57696328,57.22833012,7.413380236625671
23699,121.16150494,-29.96599818,7.413390111923218
23700,116.3838966,25.9886587,7.413519716262817
23701,91.45139628,44.68979465,7.4135698890686035
23702,235.49069484,-24.30007853,7.413610043525696
23703,217.53493277,8.35318894,7.413610143661499
23704,142.78382507,73.95829681,7.413739862442017
23705,123.49181268,-44.75090881,7.413769836425781
23706,84.46122489,-28.93735834,7.413770146369934
23707,73.86722459,32.15479356,7.413860197067261
23708,306.28359145,-11.70461399,7.413919887542725
23709,117.30497069,-10.49934116,7.413929867744446
23710,183.87793715,-14.07206952,7.413949799537659
23711,249.02164913,-51.23979741,7.414049854278565
23712,89.44563717,-14.20919592,7.414049873352051
23713,239.94502674,-6.12754434,7.414090156555176
23714,349.10709689,50.67134905,7.41410984992981
23715,297.12807869,-40.97332997,7.414169883728027
23716,160.72595342,55.89082167,7.414180059432983
23717,162.35178562,-59.32376873,7.414230151176453
23718,298.337367,33.95020428,7.414239749908448
23719,249.78730881,38.34498672,7.414239897727966
23720,164.59841423,-44.93457333,7.414260020256043
23721,104.9187098,48.62223668,7.414299883842468
23722,12.96740779,-43.70896751,7.414330034255982
23723,256.52290286,-26.58055966,7.4143401670455935
23724,325.17938109,28.75566798,7.414349794387817
23725,105.86139528,-4.26640307,7.414420156478882
23726,105.12116587,42.09069501,7.414439907073975
23727,260.2733793,-27.41792548,7.414499907493592
23728,60.65376739,-68.94716915,7.414509983062744
23729,288.66603857,-29.24323881,7.414539971351624
23730,168.2777476,-56.41005328,7.414549736976624
23731,173.6583393,-57.15253769,7.414550180435181
23732,342.76611168,52.26827935,7.4146299648284915
23733,1.34027105,-56.95564925,7.414650001525879
23734,224.15087025,-43.45612606,7.414720020294189
23735,56.19519347,-70.02664844,7.414820151329041
23736,183.20017556,-37.52710114,7.414909820556641
23737,234.94013786,-42.76746401,7.4149099683761595
23738,235.72688944,4.10200662,7.414940137863159
23739,182.02353985,31.04974134,7.4149402284622195
23740,217.62722424,-4.06519181,7.41494990825653
23741,127.76876768,-20.30408131,7.415020141601563
23742,359.18236795,-57.14836821,7.415030250549316
23743,140.16366862,-80.38986457,7.415140027999878
23744,309.43101451,-22.4428605,7.415170111656189
23745,73.05104644,1.50935774,7.415249757766723
23746,191.76461926,-22.12941782,7.415320148468018
23747,288.85882396,-16.0991809,7.415470027923584
23748,355.33431744,46.86005256,7.415489835739136
23749,268.09971348,24.99263784,7.415539841651917
23750,246.71427309,44.95438871,7.415570225715637
23751,93.19851219,-59.93535633,7.415579891204834
23752,286.84924159,20.42524285,7.415579915046692
23753,116.93029099,-32.67144175,7.415610065460205
23754,36.26559714,45.64733682,7.415680284500122
23755,128.76246713,41.02378612,7.415689988136291
23756,100.26357653,20.64548316,7.415689988136291
23757,352.05348985,18.53825311,7.415760102272034
23758,170.71323118,31.82808274,7.415789885520935
23759,280.82807057,17.4897498,7.415889859199524
23760,34.4391622,18.45500469,7.415940089225769
23761,255.01432007,53.04454319,7.415980124473572
23762,100.0223304,23.67376372,7.415980138778687
23763,195.44975102,-30.83267167,7.416059827804565
23764,236.19482993,-30.68601203,7.4161100625991825
23765,235.0384969,-45.02142269,7.4161801481246945
23766,277.86398026,22.98599127,7.416290245056152
23767,275.10570781,-29.06652128,7.4163598489761355
23768,308.49785793,52.59778406,7.416359949111938
23769,179.18984114,-10.72469419,7.416520099639893
23770,339.163544,-31.64170814,7.416540122032165
23771,113.27168523,78.68689325,7.416579933166504
23772,84.8941409,-15.86809987,7.416609725952148
23773,288.60987492,48.71924412,7.416660146713257
23774,258.95725672,41.64914612,7.416669788360596
23775,339.19828421,54.42336307,7.416680183410644
23776,9.25653268,55.21723466,7.416759738922119
23777,143.645569,-64.03082173,7.41675974369049
23778,149.68837484,-41.35951146,7.416769995689392
23779,329.82318939,-22.87183121,7.4167802095413204
23780,225.26047918,-33.83946444,7.416800036430359
23781,282.36912383,-16.72302258,7.41681016921997
23782,111.15634419,-38.2733166,7.416880116462708
23783,8.45005446,-39.924602,7.416979947090149
23784,270.54111878,-36.35924393,7.416979947090149
23785,194.16806011,68.61609545,7.417009882926941
23786,253.92746012,-59.41741124,7.417039756774902
23787,149.24099252,-15.89512255,7.417049980163574
23788,357.47772878,-42.30071719,7.417089743614197
23789,151.78474637,29.51254419,7.417099800109863
23790,133.71819628,-36.05702028,7.4171499824523925
23791,260.61963595,-66.26890495,7.41725013256073
23792,45.66624747,5.18818425,7.417269797325134
23793,0.22327564,-50.44645631,7.417320132255554
23794,80.10197451,10.89038204,7.417340106964112
23795,72.32915351,-9.00938531,7.417350187301635
23796,283.29724079,-4.73205,7.417379903793335
23797,190.13309755,-70.5467458,7.417439804077149
23798,102.94924829,46.49994799,7.417440166473389
23799,358.46886502,44.55582642,7.417499809265137
23800,307.41051543,-46.15134562,7.417499914169311
23801,180.88828207,29.67911937,7.417510242462158
23802,260.11112006,-57.24808797,7.417569909095764
23803,291.01570379,11.44110527,7.417579770088196
23804,60.56196499,28.12639495,7.417640190124512
23805,318.22166943,7.69239642,7.417680187225342
23806,25.05249995,54.44567446,7.417709894180298
23807,331.90964681,-20.75933331,7.417730202674866
23808,86.01371599,6.51562837,7.4177399301528935
23809,65.25663536,-3.71890734,7.4177698802948
23810,343.2881805,26.97740252,7.4177700662612915
23811,220.24232642,38.15069462,7.4177999639511105
23812,140.91138936,2.40995291,7.417829756736755
23813,13.16926164,-21.43866533,7.417830142974854
23814,230.23820761,-15.37375408,7.417869806289673
23815,63.98210914,31.69308381,7.417870273590088
23816,183.3729534,10.04163443,7.417890100479126
23817,182.95532256,-19.92929986,7.417899870872498
23818,168.26983899,-47.05555756,7.4178999900817875
23819,65.07355701,27.34751873,7.417909903526306
23820,218.61128257,-22.39108737,7.417910213470459
23821,290.90449167,-15.81234008,7.417920141220093
23822,164.08236112,-10.62496363,7.41792980670929
23823,209.52636144,16.40306332,7.417930240631104
23824,297.32995745,28.57909351,7.417970104217529
23825,212.73857832,31.87362503,7.417979950904846
23826,94.61219665,-48.03863113,7.418049869537353
23827,257.84161722,-20.42471124,7.418080134391785
23828,100.35777727,0.9572668,7.418100171089172
23829,329.54645843,43.23879151,7.418130121231079
23830,173.58909327,-36.20455947,7.418130140304566
23831,216.69747327,8.38173443,7.41819016456604
23832,296.32151463,31.42410093,7.4182102012634275
23833,271.52047548,-74.00476701,7.418240084648132
23834,294.80165667,-16.90942992,7.418280091285705
23835,185.92582712,-63.87007044,7.418340034484864
23836,152.98808814,-39.9944275,7.418349890708924
23837,77.44130775,7.18158712,7.418380184173584
23838,155.44774987,60.91284305,7.418419704437256
23839,166.67892095,-52.95070101,7.418419966697693
23840,93.02286217,29.49214134,7.418460063934326
23841,50.6296182,32.23986305,7.41849977016449
23842,183.95379463,-22.05588763,7.418510103225708
23843,242.52699157,25.48779085,7.418529777526856
23844,215.6204816,60.96570233,7.418590221405029
23845,127.8400722,-65.52277866,7.418699865341186
23846,185.63780923,48.35286086,7.418740224838257
23847,209.83889167,-67.84064101,7.418779945373535
23848,279.30349397,-25.67127652,7.4188097381591795
23849,25.97111319,49.65644796,7.418830075263977
23850,248.66072526,-47.00436383,7.418839755058289
23851,105.75770878,-24.23275068,7.418930087089539
23852,130.62841391,34.18771322,7.418939847946167
23853,272.86693548,-11.30940426,7.419039974212646
23854,88.19874124,44.3781776,7.4190498638153075
23855,250.19410067,-37.15388866,7.419060192108154
23856,158.60003522,21.59403048,7.419100184440612
23857,279.07437339,-38.14251026,7.419119963645935
23858,171.88948608,1.30149859,7.419129824638366
23859,125.17254784,2.66477497,7.419140038490295
23860,126.03775984,-35.50901316,7.419189882278443
23861,327.94851614,61.94290738,7.419210271835327
23862,328.08962184,34.38048598,7.419229774475098
23863,66.42436465,-2.23244975,7.4192799949646
23864,341.33665848,-9.64453386,7.419309968948364
23865,171.23014835,-63.43211091,7.419540128707886
23866,213.41021882,-45.98634552,7.419579992294311
23867,337.55359043,40.96549546,7.419609875679016
23868,318.19788523,-51.5136136,7.419609875679016
23869,92.82535694,21.56379217,7.41973994255066
23870,312.44233312,11.49490237,7.419739995002747
23871,86.74202604,-45.64740183,7.419759955406189
23872,314.34319142,87.03266642,7.4197601890563964
23873,22.00848668,-27.10933861,7.419809908866882
23874,40.00466712,62.60198684,7.4199899530410764
23875,56.47279005,0.22269065,7.420119848251343
23876,118.34538052,45.74136277,7.420120191574097
23877,198.32634262,13.39138696,7.420179772377014
23878,95.19521677,-24.30015519,7.4202598333358765
23879,141.88222022,42.76431609,7.420260119438171
23880,53.78318134,-57.81024931,7.42032021522522
23881,290.47148674,10.92062868,7.420330204963684
23882,243.46044593,6.99391294,7.420360236167908
23883,296.57287906,45.73618585,7.420389795303345
23884,94.09249282,28.85197969,7.420400032997131
23885,259.39241193,-60.84470662,7.420410013198852
23886,178.0508215,-19.20619147,7.420450019836426
23887,238.63158064,-51.23770235,7.420469913482666
23888,233.70937866,-68.88909288,7.420489735603333
23889,95.91506073,-33.31945591,7.420499982833863
23890,26.33931814,-3.16900379,7.420510168075562
23891,43.85354467,-25.93354676,7.420550241470337
23892,252.00767333,-15.96395163,7.420559816360473
23893,114.81226221,52.56637772,7.42056978225708
23894,7.57631794,15.79537538,7.420570092201233
23895,50.37417236,45.38705297,7.420579776763916
23896,301.5081928,9.0933591,7.420749845504761
23897,227.37288582,24.67602841,7.420810179710388
23898,335.14519217,54.84182489,7.420839920043945
23899,102.52442657,6.25630411,7.420920133590698
23900,78.38685999,-17.10647919,7.420930223464966
23901,136.55240444,15.8623531,7.420989880561828
23902,308.07104829,54.15630926,7.421000213623047
23903,3.22974619,-3.38155058,7.421009955406189
23904,3.05807968,39.90157352,7.421030240058899
23905,333.15387039,-27.08503712,7.4210401630401615
23906,321.09519983,-23.29049833,7.421080236434936
23907,23.06224079,3.68516094,7.421100115776062
23908,84.10994406,21.99310353,7.421150159835816
23909,314.50802638,-11.95492582,7.421249976158142
23910,57.09330717,8.58037223,7.421270112991333
23911,263.56626421,-41.02618991,7.421300077438355
23912,298.30719534,-5.5402804,7.42134006023407
23913,293.44763636,-63.05830586,7.421350207328796
23914,24.92628026,55.78422862,7.421379990577698
23915,255.72428108,-38.46023098,7.4214000272750855
23916,216.75634238,5.96212974,7.42144018650055
23917,68.93650472,45.21455459,7.421440238952637
23918,338.57776888,-54.29792674,7.4214798974990845
23919,120.22617326,-15.73889391,7.421480250358582
23920,325.87440971,19.63548501,7.4214901638031
23921,234.68344256,12.25321446,7.421560044288635
23922,120.32900834,-35.90409143,7.421590175628662
23923,259.24473964,15.82076283,7.42166003704071
23924,132.25143388,38.34525477,7.421670217514038
23925,287.54523449,32.04656031,7.421689963340759
23926,283.2686935,74.08826914,7.421689987182617
23927,243.0102245,-18.232629,7.421699824333191
23928,138.4267726,-28.30520878,7.42177011013031
23929,146.55515486,20.48919905,7.421900010108947
23930,287.05494098,39.15488404,7.421920223236084
23931,135.38652866,40.94063514,7.421930050849914
23932,132.05098413,2.58011767,7.421959791183472
23933,115.00910568,11.08937588,7.421999874114991
23934,49.30166226,17.57293292,7.422030062675476
23935,358.20845726,48.48180827,7.422039937973023
23936,10.49079618,59.91471387,7.422089858055115
23937,270.01953482,-53.09853036,7.422110047340393
23938,252.78357376,18.07752793,7.422130270004272
23939,204.28577241,-42.78129154,7.422150173187256
23940,75.3397147,45.88897095,7.422159857749939
23941,319.16689789,7.51467289,7.422159857749939
23942,63.44995974,-51.59345915,7.422180023193359
23943,63.27852743,-72.82064266,7.422220253944397
23944,263.50722853,-30.41117686,7.422270264625549
23945,303.95558455,52.50226611,7.4222800731658936
23946,329.52631288,-56.70574893,7.422289776802063
23947,255.61460462,-32.25963972,7.422360258102417
23948,164.2171394,-31.20469115,7.42251983165741
23949,80.60542647,-71.50650398,7.422569818496704
23950,322.52854093,18.57851691,7.422619948387146
23951,49.61310332,15.17738261,7.4226402044296265
23952,140.50691572,74.91271136,7.42265025138855
23953,177.11022049,-23.09058413,7.422680068016052
23954,318.8986992,78.59821101,7.4227601385116575
23955,344.72049991,-0.3159432,7.4227998208999635
23956,305.80020041,24.0368138,7.42284017086029
23957,154.40876864,-48.41791396,7.422850170135498
23958,272.70791879,4.43420398,7.423019981384277
23959,42.05863929,43.6225412,7.423029952049255
23960,354.98702941,-28.94227876,7.4230302047729495
23961,156.14473521,-71.61184603,7.423070044517517
23962,208.13677107,-63.35611493,7.423089852333069
23963,239.68278301,-60.70733136,7.423120107650757
23964,3.50511752,-3.90882604,7.4231600046157835
23965,227.97533219,9.7769038,7.4232200050354
23966,80.52309808,3.57163145,7.4232398843765255
23967,259.16210234,-60.95629502,7.423330092430115
23968,118.16684091,39.53828371,7.423349852561951
23969,238.9852052,-40.78650115,7.42335991859436
23970,196.63355409,-82.9507038,7.423379845619202
23971,183.32040213,30.28304424,7.423380155563354
23972,188.00750212,-56.28836459,7.423390135765076
23973,319.49324068,82.01888325,7.4234202146530155
23974,137.41941069,-9.93788104,7.423479881286621
23975,339.19491598,-21.0895881,7.423489875793457
23976,14.03460594,-8.02356341,7.423529815673828
23977,258.58356326,14.55255776,7.423559765815735
23978,120.88379162,-8.17340477,7.423599939346314
23979,92.52871309,-65.31158738,7.423640065193176
23980,83.08583282,49.39341125,7.423660192489624
23981,84.56726276,1.98785869,7.4236799287796025
23982,345.39328777,-22.41942212,7.423689975738525
23983,98.0705436,62.76519884,7.423690028190613
23984,104.38859228,19.72891502,7.4236900424957275
23985,38.16645957,61.73415124,7.423710179328919
23986,58.6134705,5.17460727,7.4237399625778195
23987,315.59069987,23.32427249,7.423740196228027
23988,166.80805501,-59.87310277,7.423749942779541
23989,204.61860973,-64.0556322,7.42375985622406
23990,340.63432024,-12.55971212,7.423780102729797
23991,179.44834019,-10.15759966,7.423829841613769
23992,49.98341035,8.69977071,7.423890233039856
23993,110.05468931,-6.1380262,7.423929915428162
23994,107.54843989,-18.55339604,7.423959865570068
23995,23.3911785,40.90148803,7.423969769477845
23996,273.95798568,-35.63729667,7.424019923210144
23997,300.27082948,-76.23220655,7.424030065536499
23998,26.92629074,54.00448401,7.424040169715881
23999,74.73834778,14.54957205,7.42404987335205
24000,247.72387105,-50.97105276,7.424099979400634
24001,270.13100325,17.10320912,7.424110164642334
24002,158.00591857,-11.42444935,7.4241198062896725
24003,160.47389136,-6.57481936,7.424180159568786
24004,166.44144631,44.30155969,7.424199805259705
24005,168.85643865,15.11304352,7.42430992603302
24006,76.52189157,3.78848716,7.424310111999512
24007,241.56072678,1.7110244,7.424380135536194
24008,308.92858459,3.30284778,7.424390096664428
24009,144.01831802,4.51440469,7.424390125274658
24010,77.02922259,-49.29714207,7.424399909973144
24011,208.46538763,-14.66416182,7.424459953308105
24012,92.80498384,44.95206688,7.424469776153565
24013,352.88473537,33.69842555,7.424500026702881
24014,241.55733977,-0.36653742,7.424520258903503
24015,51.29414172,12.48538068,7.424550156593323
24016,182.22349398,49.18535025,7.4245599126815796
24017,147.6239773,45.08368109,7.424569816589355
24018,251.70964311,-41.48109558,7.424600138664245
24019,150.01382169,42.31665428,7.424609999656678
24020,27.96754904,-37.0419625,7.424720206260681
24021,284.51973749,28.16104296,7.4247297763824465
24022,344.64733421,50.69795436,7.424780235290528
24023,321.27366063,9.38407043,7.424809913635254
24024,97.81566863,-49.61685483,7.424839849472046
24025,273.86217116,-35.03806015,7.424929986000061
24026,347.24472722,62.81556614,7.424989886283875
24027,41.23572771,-48.66972581,7.4250701856613155
24028,132.72712278,85.05099877,7.425089783668518
24029,133.20453666,-69.83059701,7.425100140571594
24030,101.29170194,30.82594019,7.425149850845337
24031,127.75195813,18.96837917,7.4251598072052
24032,38.97887926,37.05834168,7.425220170021057
24033,235.85571955,-33.4057719,7.425280256271362
24034,105.53587878,-23.49703419,7.425290193557739
24035,98.78839481,-61.17324129,7.425300097465515
24036,339.09015871,27.12177318,7.425340104103088
24037,198.7790716,-54.97002505,7.4253498601913455
24038,264.87307332,-39.3442447,7.425379734039307
24039,66.37139731,46.1437056,7.425490040779113
24040,163.23123647,-69.1216139,7.425499873161316
24041,131.45146051,-36.74299444,7.4255797481536865
24042,199.21938012,-30.59202292,7.425580177307129
24043,149.53353031,-13.12908551,7.425630083084107
24044,220.72957834,8.07619363,7.425639867782593
24045,277.3542495,76.22581125,7.425679883956909
24046,175.15390523,-62.56823502,7.425720224380493
24047,269.10161631,18.32703998,7.4257301378250125
24048,1.28681793,67.84001179,7.425750193595886
24049,245.77953065,50.34421588,7.425880250930786
24050,244.23985317,18.84604322,7.425889773368835
24051,223.73887135,-3.63047016,7.425899977684021
24052,217.72331616,68.08174999,7.425949754714966
24053,86.91016723,20.94079297,7.425960187911987
24054,109.27416293,-14.84709443,7.425969934463501
24055,342.89111712,85.04637954,7.426079783439636
24056,123.31846441,-24.29259426,7.426279988288879
24057,129.31958992,5.99131111,7.4262998676300045
24058,92.31642392,24.42788492,7.426299967765808
24059,45.07100723,31.12494503,7.426319994926453
24060,309.17810477,2.49583816,7.426359844207764
24061,316.43332092,47.80471728,7.426399998664856
24062,68.02864286,-28.80638572,7.426429867744446
24063,302.55550939,43.94563303,7.426599864959717
24064,348.70701331,-7.70285015,7.426649980545044
24065,169.44623637,-22.14585632,7.426670041084289
24066,224.44811975,-42.4971931,7.426729998588562
24067,103.45746657,-24.22993971,7.426769862174988
24068,94.76238944,59.55936493,7.426769914627076
24069,319.34352747,-54.01735356,7.426869964599609
24070,222.09737386,24.36693441,7.426870222091675
24071,83.22032422,-63.45602836,7.426900072097778
24072,119.72243233,-27.90706852,7.426950187683105
24073,31.19449399,-17.28751992,7.427000041007996
24074,105.19812975,-25.64378009,7.427009816169739
24075,184.91647343,-49.50212909,7.427029914855957
24076,132.40691727,-62.5083866,7.4270598554611205
24077,105.15463821,12.72339341,7.427070002555848
24078,99.54937708,7.14822433,7.42708987236023
24079,162.26357166,10.15790163,7.427139792442322
24080,307.14984594,0.88347775,7.4271698093414305
24081,219.73315063,-35.60062593,7.427190065383911
24082,95.52007458,60.77802773,7.42721987247467
24083,89.20303532,15.08065596,7.427239928245545
24084,301.89336527,45.15339968,7.427260098457336
24085,272.95800104,66.13573913,7.4272700119018555
24086,97.03978317,5.9585742,7.427309927940368
24087,209.57131518,-56.3531458,7.427319946289063
24088,10.66902375,-20.19381546,7.427320184707642
24089,276.17912556,-6.60368584,7.42737979888916
24090,208.3862574,52.1109112,7.427440218925476
24091,2.18351039,74.21476186,7.42745005607605
24092,321.068927,62.99348162,7.427500185966491
24093,298.29867224,58.16483859,7.427520174980163
24094,152.59444366,20.9455677,7.427529902458191
24095,32.68988404,-12.92664776,7.427600026130676
24096,37.59549804,-51.37736784,7.42760977268219
24097,356.93674442,4.22995031,7.427619814872742
24098,338.37686894,-63.47185257,7.427619948387146
24099,52.85193401,-59.85698248,7.427630186080933
24100,270.67884731,-33.88918008,7.427640166282654
24101,124.34546427,27.04927903,7.427660098075867
24102,24.81904096,-29.02244068,7.427680106163025
24103,141.23480171,-64.7081377,7.427760043144226
24104,138.23857853,-15.41932621,7.427779846191406
24105,321.06260496,-23.63384324,7.427820129394531
24106,335.2144229,46.06224665,7.427829976081848
24107,205.58671445,-33.97928051,7.427859926223755
24108,154.09118058,-36.90824077,7.4278601455688475
24109,319.12435258,-9.15784865,7.427860159873962
24110,185.43800414,21.87274036,7.427870192527771
24111,103.16961691,-21.18427725,7.427900233268738
24112,63.52884152,38.46944133,7.427929739952088
24113,60.44395906,39.98936617,7.4279301595687866
24114,253.60815874,-41.83219245,7.427940073013306
24115,32.42873173,-29.00692319,7.4280099248886104
24116,78.01575678,-41.66771443,7.428019886016846
24117,106.08571509,14.87619723,7.428039798736572
24118,78.48260722,-22.98845884,7.428100218772888
24119,126.74615836,-23.25274986,7.428139863014221
24120,285.60727108,9.63305338,7.428140182495117
24121,293.44401838,7.91806017,7.428170256614685
24122,297.72876164,24.62698864,7.428250126838684
24123,158.46393116,-27.34968244,7.428279972076416
24124,118.642393,-1.41222563,7.428299746513367
24125,191.8922099,-4.68126947,7.428340158462524
24126,137.29019885,-20.92726116,7.428429932594299
24127,259.27117366,-39.42937433,7.428449759483337
24128,79.6295654,75.94702306,7.428509759902954
24129,312.12346573,69.65789903,7.428509817123413
24130,104.93874903,-83.75243996,7.428550229072571
24131,94.01118014,70.78157449,7.42862977027893
24132,126.78802616,-36.92356948,7.42862979888916
24133,100.92426219,-16.04995232,7.4286301326751705
24134,54.52187033,-57.28531826,7.428659958839416
24135,283.06875102,43.70991502,7.428670263290405
24136,152.77600851,70.83992454,7.428809733390808
24137,9.46434045,67.6489959,7.428899822235107
24138,242.72509945,30.98539948,7.428909916877746
24139,147.59746922,-41.77565186,7.428919882774353
24140,178.70849242,-43.61088298,7.428939919471741
24141,53.30064472,-1.86062887,7.4289702033996585
24142,135.27588898,1.28015623,7.428979864120484
24143,166.03075546,-40.30858704,7.428990230560303
24144,117.99501271,5.34967239,7.428990230560303
24145,303.13865046,25.65343297,7.42912983417511
24146,127.97931162,50.616688,7.429180150032043
24147,188.52023335,-23.5459611,7.4292898797988896
24148,297.07112092,-57.72535658,7.42936001777649
24149,232.92866044,0.88353527,7.429370050430298
24150,95.80473421,35.52029972,7.4294000911712645
24151,144.076819,-51.51344246,7.429430117607117
24152,187.01121834,-68.73259609,7.429430117607117
24153,202.89301305,-32.14073459,7.429460067749023
24154,238.7111288,-50.33502004,7.429499974250794
24155,64.62875759,43.7270428,7.429500141143799
24156,76.84276482,50.30561702,7.429519867897033
24157,270.02581142,20.74161842,7.429539980888367
24158,142.64617713,1.25726112,7.429599947929383
24159,27.14594855,58.45783944,7.429629831314087
24160,144.28894442,72.08033723,7.429639887809754
24161,171.98406448,2.83153359,7.429640097618103
24162,272.24442662,24.15827998,7.42971019744873
24163,273.75266346,-18.54915817,7.429739837646484
24164,78.58357382,-15.82662821,7.4297501611709595
24165,70.0591372,-38.80703102,7.429769940376282
24166,359.46967435,-67.00607706,7.42980004787445
24167,259.15286365,-0.445297,7.429839987754821
24168,177.29373598,67.32854257,7.429840197563172
24169,202.78097305,-25.65696698,7.42996997833252
24170,172.58177247,47.24460923,7.430020160675049
24171,242.04881274,-77.28895892,7.4300501251220705
24172,58.07899255,34.22211511,7.430200161933899
24173,144.96215456,-59.28422985,7.430219964981079
24174,5.99819918,-17.81035927,7.430300145149231
24175,274.01375261,50.53264338,7.430359802246094
24176,65.36158696,34.57111731,7.430520000457764
24177,152.40845989,-11.89521593,7.4305997514724735
24178,290.36619267,25.60396453,7.43060004234314
24179,105.67222697,-17.5814921,7.43060004234314
24180,77.58613757,-7.59409955,7.43066020488739
24181,160.42005908,-45.76859006,7.430709981918335
24182,319.60651348,-45.29018347,7.430719962120056
24183,351.07857521,21.41301624,7.430729808807373
24184,316.81223003,44.67408825,7.430729942321777
24185,187.01852919,44.79430655,7.430740032196045
24186,268.55417568,-34.82345227,7.430850028991699
24187,359.31018476,15.6099173,7.431040034294129
24188,55.28921421,-40.76841491,7.431099805831909
24189,215.51257551,-58.29121333,7.4310999727249145
24190,291.68611677,21.65311648,7.4311299228668215
24191,139.23169325,-63.77513952,7.431180262565613
24192,137.16699331,-54.37044535,7.431240162849426
24193,304.7854067,39.27339774,7.431289849281311
24194,340.96132465,3.88684115,7.431310029029846
24195,318.89810961,44.95453093,7.431320033073425
24196,148.93143517,-19.67708491,7.4313898229599
24197,170.68458402,-42.94800697,7.43144015789032
24198,102.97481666,6.60680764,7.431459932327271
24199,208.80596194,-47.09224904,7.4314798164367675
24200,241.04083194,-9.9197224,7.431519908905029
24201,348.34910526,2.67544124,7.431579732894898
24202,284.36877405,58.22516878,7.431579766273498
24203,283.62067275,10.63251615,7.431600008010864
24204,135.06898535,61.9448037,7.431700215339661
24205,82.84480417,27.76904805,7.431710052490234
24206,284.16946078,-65.47624485,7.431710104942322
24207,120.65929918,63.09267192,7.431779942512512
24208,42.86199059,-0.68787658,7.432010192871093
24209,309.22944212,-37.3868886,7.432070078849793
24210,116.7911806,0.9187827,7.432109732627868
24211,344.09875402,22.95591115,7.432109789848328
24212,86.61185853,32.64974839,7.432159905433655
24213,336.75536298,45.78946228,7.432159943580627
24214,27.74700761,-54.28066493,7.432170128822326
24215,143.50296391,-32.02277815,7.432209892272949
24216,271.85455548,77.59314195,7.432269792556763
24217,91.36837156,-33.50187551,7.432270183563232
24218,79.72052641,13.56717045,7.432319793701172
24219,271.32763785,15.64720307,7.43238974571228
24220,335.51909839,-34.48891227,7.432430067062378
24221,141.70453711,41.02418811,7.432430238723755
24222,27.44985031,-64.38596355,7.432449879646302
24223,235.85982276,-30.53498933,7.432469830513001
24224,3.89046045,50.05030007,7.432489905357361
24225,268.8556944,32.43835643,7.432569947242737
24226,344.40401725,39.38873773,7.432609939575196
24227,148.79967514,-33.36336968,7.432610149383545
24228,130.0347875,-51.94156294,7.432629847526551
24229,111.91664184,14.67626089,7.432720189094543
24230,118.14514089,-2.62117432,7.432730102539063
24231,344.66580619,63.07715784,7.432780170440674
24232,154.06685457,17.74017627,7.432939810752869
24233,232.38133452,-40.52008942,7.433089714050293
24234,323.75812638,31.78387115,7.433140211105346
24235,307.77874837,40.85802368,7.43316002368927
24236,85.96288722,11.40572683,7.433239936828613
24237,31.14286245,25.4143079,7.433289947509766
24238,357.88771389,42.08265942,7.43329008102417
24239,132.69213034,26.82683976,7.43349024772644
24240,74.83854087,43.32338936,7.433499875068665
24241,311.93846488,10.46526733,7.433540024757385
24242,325.73377737,37.90492453,7.433610191345215
24243,305.48793112,7.17168544,7.43363998413086
24244,305.52801794,-21.95643891,7.433640141487121
24245,97.90039088,-5.36873355,7.433660035133362
24246,118.82632457,-25.93192753,7.433720183372498
24247,107.15502982,18.30137214,7.433849897384643
24248,245.44066579,-42.00372712,7.433880004882813
24249,281.47180007,-18.36406352,7.433899898529052
24250,282.11534128,32.7796825,7.433940134048462
24251,20.77836306,9.18762538,7.434210238456726
24252,28.27583078,-1.32694733,7.434280128479004
24253,199.96078624,-70.85502027,7.434310264587403
24254,347.26671034,-45.51167715,7.434379820823669
24255,132.4265993,-28.25590884,7.4343897724151615
24256,263.73796973,-56.91450389,7.434429988861084
24257,289.61933695,33.94564512,7.4344501781463626
24258,254.03899162,-37.18806412,7.43449001789093
24259,336.13691944,71.04681306,7.434509859085083
24260,324.40697444,-19.23101774,7.434560055732727
24261,156.26982576,-26.35805845,7.434580178260803
24262,120.08746635,-34.2689573,7.434590044021607
24263,214.67160953,-7.01369212,7.434620242118836
24264,355.16764713,0.41597385,7.43466019153595
